"paper_id","cs_m1","n_experts_m1","first_expert_date_m1","last_expert_date_m1","cs_m2","n_experts_m2","first_expert_date_m2","last_expert_date_m2","cs_m3","n_experts_m3","first_expert_date_m3","last_expert_date_m3","cs_m4","n_experts_m4","first_expert_date_m4","last_expert_date_m4","cs_m5","n_experts_m5","first_expert_date_m5","last_expert_date_m5","cs_m6","n_experts_m6","first_expert_date_m6","last_expert_date_m6","cs_m7","n_experts_m7","first_expert_date_m7","last_expert_date_m7","cs_m8","n_experts_m8","first_expert_date_m8","last_expert_date_m8","cs_m9","n_experts_m9","first_expert_date_m9","last_expert_date_m9","cs_m10","n_experts_m10","first_expert_date_m10","last_expert_date_m10","cs_m11","n_experts_m11","first_expert_date_m11","last_expert_date_m11","cs_m12","n_experts_m12","first_expert_date_m12","last_expert_date_m12"
"EX0x",0.57,8,"2020-05-01","2020-05-24",0.547997314120092,8,"2020-05-01","2020-05-24",0.413788576760617,8,"2020-05-01","2020-05-24",0.624,25,"2020-05-04","2020-05-10",0.330695291469552,25,"2020-05-04","2020-05-10",0.594,25,"2020-05-04","2020-05-10",0.652822728882443,25,"2020-05-04","2020-05-10",0.234777882007115,8,"2020-05-01","2020-05-24",0.662,25,"2020-05-04","2020-05-10",0.421474346599719,8,"2020-05-01","2020-05-24",0.6736,25,"2020-05-04","2020-05-10",0.4,0,NA,NA
"Ex5j",0.79,8,"2020-06-20","2020-07-18",0.774433943391288,8,"2020-06-20","2020-07-18",0.787503380110354,8,"2020-06-20","2020-07-18",0.812,23,"2020-06-29","2020-07-05",0.750113696844588,23,"2020-06-29","2020-07-05",0.782,23,"2020-06-29","2020-07-05",0.814043632085242,23,"2020-06-29","2020-07-05",0.76441401129093,8,"2020-06-20","2020-07-18",0.808,23,"2020-06-29","2020-07-05",0.790543948335536,8,"2020-06-20","2020-07-18",0.779130434782609,23,"2020-06-29","2020-07-05",0.8,0,NA,NA
"exBp",0.79,5,"2019-11-01","2019-11-20",0.778286921911272,5,"2019-11-01","2019-11-20",0.841183271707819,5,"2019-11-01","2019-11-20",0.77,7,"2019-11-04","2019-11-10",0.824421163387671,7,"2019-11-04","2019-11-10",0.77,7,"2019-11-04","2019-11-10",0.771092968492963,7,"2019-11-04","2019-11-10",0.831652373959246,5,"2019-11-01","2019-11-20",0.636,7,"2019-11-04","2019-11-10",0.819527482292491,5,"2019-11-01","2019-11-20",0.711428571428571,7,"2019-11-04","2019-11-10",0.8,0,NA,NA
"EXGX",0.75,17,"2019-10-04","2019-10-25",0.694517501131839,17,"2019-10-04","2019-10-25",0.65966361521249,17,"2019-10-04","2019-10-25",0.378,15,"2019-10-07","2019-10-13",0.366628892550172,15,"2019-10-07","2019-10-13",0.286,15,"2019-10-07","2019-10-13",0.307558376344282,15,"2019-10-07","2019-10-13",0.393526244551542,17,"2019-10-04","2019-10-25",0.584,15,"2019-10-07","2019-10-13",0.551527389700316,17,"2019-10-04","2019-10-25",0.419285714285714,15,"2019-10-07","2019-10-13",0.3,0,NA,NA
"ExLr",0.16,16,"2020-05-27","2020-06-21",0.180343667941518,16,"2020-05-27","2020-06-21",0.189269443982098,16,"2020-05-27","2020-06-21",0.176,30,"2020-06-01","2020-06-08",0.246471321025657,30,"2020-06-01","2020-06-08",0.218,30,"2020-06-01","2020-06-08",0.185016581468889,30,"2020-06-01","2020-06-08",0.31999831225452,16,"2020-05-27","2020-06-21",0.282,30,"2020-06-01","2020-06-08",0.208824794146488,16,"2020-05-27","2020-06-21",0.292,30,"2020-06-01","2020-06-08",0.3,0,NA,NA
"EXRm",0.33000004,10,"2020-05-01","2020-05-24",0.33765394798686,10,"2020-05-01","2020-05-24",0.320787606719124,10,"2020-05-01","2020-05-24",0.612,28,"2020-05-04","2020-05-10",0.426017169050329,28,"2020-05-04","2020-05-10",0.502,28,"2020-05-04","2020-05-10",0.648164766773909,28,"2020-05-04","2020-05-10",0.26140314287632,10,"2020-05-01","2020-05-24",0.614,28,"2020-05-04","2020-05-10",0.477109438113198,10,"2020-05-01","2020-05-24",0.604285714285714,28,"2020-05-04","2020-05-10",0.4,0,NA,NA
"ExWP",0.8999999,11,"2020-05-27","2020-06-22",0.827864734377095,11,"2020-05-27","2020-06-22",0.881050542065566,11,"2020-05-27","2020-06-22",0.888,28,"2020-06-01","2020-06-08",0.835720249600561,28,"2020-06-01","2020-06-08",0.822,28,"2020-06-01","2020-06-08",0.813354910688854,28,"2020-06-01","2020-06-08",0.774282775640728,11,"2020-05-27","2020-06-22",0.756,28,"2020-06-01","2020-06-08",0.897459818914407,11,"2020-05-27","2020-06-22",0.743214285714286,28,"2020-06-01","2020-06-08",0.8,0,NA,NA
"eydQ",0.4,11,"2020-07-21","2020-08-16",0.383345846813604,11,"2020-07-21","2020-08-16",0.350685267272044,11,"2020-07-21","2020-08-16",0.248,24,"2020-07-28","2020-08-02",0.271858692750618,24,"2020-07-28","2020-08-02",0.244,24,"2020-07-28","2020-08-02",0.366709620310108,24,"2020-07-28","2020-08-02",0.272068902985852,11,"2020-07-21","2020-08-16",0.468,24,"2020-07-28","2020-08-02",0.316377548191416,11,"2020-07-21","2020-08-16",0.414347826086957,24,"2020-07-28","2020-08-02",0.3,0,NA,NA
"EYOr",0.37999997,10,"2020-06-20","2020-07-19",0.333181094622645,10,"2020-06-20","2020-07-19",0.316431439063813,10,"2020-06-20","2020-07-19",0.27,19,"2020-06-29","2020-07-06",0.330663287333511,19,"2020-06-29","2020-07-06",0.316,19,"2020-06-29","2020-07-06",0.464454110914117,19,"2020-06-29","2020-07-06",0.26140314287632,10,"2020-06-20","2020-07-19",0.368,19,"2020-06-29","2020-07-06",0.317243690142961,10,"2020-06-20","2020-07-19",0.402105263157895,19,"2020-06-29","2020-07-06",0.3,0,NA,NA
"eyzQ",0.7,7,"2020-05-27","2020-06-21",0.719596116604959,7,"2020-05-27","2020-06-21",0.835769606243938,7,"2020-05-27","2020-06-21",0.892,23,"2020-06-02","2020-06-08",0.912189832709819,23,"2020-06-02","2020-06-08",0.838,23,"2020-06-02","2020-06-08",0.837173693411629,23,"2020-06-02","2020-06-08",0.808773808460653,7,"2020-05-27","2020-06-21",0.768,23,"2020-06-02","2020-06-08",0.916609396408016,7,"2020-05-27","2020-06-21",0.786521739130435,23,"2020-06-02","2020-06-08",0.8,0,NA,NA
"EZ3a",0.58,10,"2020-05-01","2020-05-24",0.548792442969994,10,"2020-05-01","2020-05-24",0.426881534561246,10,"2020-05-01","2020-05-24",0.464,25,"2020-05-04","2020-05-11",0.309826474608534,25,"2020-05-04","2020-05-11",0.416,25,"2020-05-04","2020-05-11",0.580873163527065,25,"2020-05-04","2020-05-11",0.257967648522738,10,"2020-05-01","2020-05-24",0.558,25,"2020-05-04","2020-05-11",0.409648539311833,10,"2020-05-01","2020-05-24",0.6444,25,"2020-05-04","2020-05-11",0.3,0,NA,NA
"EZ3x",0.37999994,8,"2020-05-01","2020-05-24",0.378762059241037,8,"2020-05-01","2020-05-24",0.271864231996263,8,"2020-05-01","2020-05-24",0.558,24,"2020-05-04","2020-05-10",0.265147082510138,24,"2020-05-04","2020-05-10",0.454,24,"2020-05-04","2020-05-10",0.569545227779729,24,"2020-05-04","2020-05-10",0.257967648522738,8,"2020-05-01","2020-05-24",0.564,24,"2020-05-04","2020-05-10",0.351132610167274,8,"2020-05-01","2020-05-24",0.597916666666667,24,"2020-05-04","2020-05-10",0.4,0,NA,NA
"ez87",0.59,14,"2020-07-21","2020-08-16",0.578171491741911,14,"2020-07-21","2020-08-16",0.52921607443567,14,"2020-07-21","2020-08-16",0.444,33,"2020-07-27","2020-08-02",0.269889603003318,33,"2020-07-27","2020-08-02",0.454,33,"2020-07-27","2020-08-02",0.489298401810315,33,"2020-07-27","2020-08-02",0.335352877409677,14,"2020-07-21","2020-08-16",0.656,33,"2020-07-27","2020-08-02",0.420185386320286,14,"2020-07-21","2020-08-16",0.548484848484849,33,"2020-07-27","2020-08-02",0.4,0,NA,NA
"ez9P",0.576744,7,"2020-01-31","2020-04-26",0.557975593844059,7,"2020-01-31","2020-04-26",0.57377160997941,7,"2020-01-31","2020-04-26",0.64,22,"2020-02-03","2020-02-09",0.714900703915059,22,"2020-02-03","2020-02-09",0.61,22,"2020-02-03","2020-02-09",0.641571106384766,22,"2020-02-03","2020-02-09",0.577751646631703,7,"2020-01-31","2020-04-26",0.664,22,"2020-02-03","2020-02-09",0.594860507554566,7,"2020-01-31","2020-04-26",0.628636363636364,22,"2020-02-03","2020-02-09",0.4,0,NA,NA
"EZa3",0.72,7,"2020-01-31","2020-04-26",0.732159852689081,7,"2020-01-31","2020-04-26",0.811222771983858,7,"2020-01-31","2020-04-26",0.78,18,"2020-02-02","2020-02-09",0.878955461562898,18,"2020-02-02","2020-02-09",0.78,18,"2020-02-02","2020-02-09",0.770448613817456,18,"2020-02-02","2020-02-09",0.81785655197202,7,"2020-01-31","2020-04-26",0.692,18,"2020-02-02","2020-02-09",0.819361739906926,7,"2020-01-31","2020-04-26",0.712222222222222,18,"2020-02-02","2020-02-09",0.8,0,NA,NA
"EZej",0.48,5,"2019-12-22","2020-01-22",0.465677970990125,5,"2019-12-22","2020-01-22",0.434201280352284,5,"2019-12-22","2020-01-22",0.434,15,"2020-01-06","2020-01-12",0.470965171473735,15,"2020-01-06","2020-01-12",0.456,15,"2020-01-06","2020-01-12",0.440003022119342,15,"2020-01-06","2020-01-12",0.428036412081643,5,"2019-12-22","2020-01-22",0.574,15,"2020-01-06","2020-01-12",0.374585040266566,5,"2019-12-22","2020-01-22",0.569333333333333,15,"2020-01-06","2020-01-12",0.4,0,NA,NA
"EZEr",0.25,9,"2020-05-27","2020-06-18",0.241671637561783,9,"2020-05-27","2020-06-18",0.156507883674392,9,"2020-05-27","2020-06-18",0.266,25,"2020-06-01","2020-06-08",0.166893818600548,25,"2020-06-01","2020-06-08",0.29,25,"2020-06-01","2020-06-08",0.323351727949489,25,"2020-06-01","2020-06-08",0.234777882007115,9,"2020-05-27","2020-06-18",0.364,25,"2020-06-01","2020-06-08",0.191977330683356,9,"2020-05-27","2020-06-18",0.3744,25,"2020-06-01","2020-06-08",0.3,0,NA,NA
"EZQa",0.51,5,"2019-12-22","2020-01-26",0.459576151484049,5,"2019-12-22","2020-01-26",0.443984801451081,5,"2019-12-22","2020-01-26",0.562,15,"2020-01-06","2020-01-12",0.455421754484403,15,"2020-01-06","2020-01-12",0.46,15,"2020-01-06","2020-01-12",0.515017489711934,15,"2020-01-06","2020-01-12",0.414739983008515,5,"2019-12-22","2020-01-26",0.542,15,"2020-01-06","2020-01-12",0.463261976877419,5,"2019-12-22","2020-01-26",0.607333333333333,15,"2020-01-06","2020-01-12",0.4,0,NA,NA
"ezR7",0.46,7,"2020-01-31","2020-04-27",0.467641122945087,7,"2020-01-31","2020-04-27",0.435065772682269,7,"2020-01-31","2020-04-27",0.56,18,"2020-02-03","2020-02-09",0.451337046055247,18,"2020-02-03","2020-02-09",0.56,18,"2020-02-03","2020-02-09",0.672835620940786,18,"2020-02-03","2020-02-09",0.342104795114852,7,"2020-01-31","2020-04-27",0.482,18,"2020-02-03","2020-02-09",0.478883057381062,7,"2020-01-31","2020-04-27",0.661111111111111,18,"2020-02-03","2020-02-09",0.4,0,NA,NA
"EZVm",0.6742981,10,"2020-01-31","2020-04-27",0.566932359839348,10,"2020-01-31","2020-04-27",0.674866018162706,10,"2020-01-31","2020-04-27",0.634,18,"2020-02-02","2020-02-09",0.827238637890892,18,"2020-02-02","2020-02-09",0.634,18,"2020-02-02","2020-02-09",0.526498290475687,18,"2020-02-02","2020-02-09",0.57645052183142,10,"2020-01-31","2020-04-27",0.594,18,"2020-02-02","2020-02-09",0.723686122343284,10,"2020-01-31","2020-04-27",0.562222222222222,18,"2020-02-02","2020-02-09",0.5,0,NA,NA
"ezVq",0.70691913,4,"2020-01-31","2020-04-27",0.694258764945103,4,"2020-01-31","2020-04-27",0.77335921661475,4,"2020-01-31","2020-04-27",0.82,22,"2020-02-03","2020-02-09",0.851999602502197,22,"2020-02-03","2020-02-09",0.75,22,"2020-02-03","2020-02-09",0.761293429474116,22,"2020-02-03","2020-02-09",0.85828017277409,4,"2020-01-31","2020-04-27",0.764,22,"2020-02-03","2020-02-09",0.843429661146223,4,"2020-01-31","2020-04-27",0.725454545454545,22,"2020-02-03","2020-02-09",0.8,0,NA,NA
"EZzx",0.4,8,"2020-05-01","2020-05-23",0.379411960396593,8,"2020-05-01","2020-05-23",0.264085757879452,8,"2020-05-01","2020-05-23",0.486,23,"2020-05-05","2020-05-10",0.199833391728321,23,"2020-05-05","2020-05-10",0.396,23,"2020-05-05","2020-05-10",0.533099688933878,23,"2020-05-05","2020-05-10",0.247194478214673,8,"2020-05-01","2020-05-23",0.53,23,"2020-05-05","2020-05-10",0.297698940278144,8,"2020-05-01","2020-05-23",0.568695652173913,23,"2020-05-05","2020-05-10",0.4,0,NA,NA
"g00Q",0.79,11,"2020-06-20","2020-07-17",0.778423497778333,11,"2020-06-20","2020-07-17",0.784233334642778,11,"2020-06-20","2020-07-17",0.788,23,"2020-06-30","2020-07-05",0.713242772107355,23,"2020-06-30","2020-07-05",0.772,23,"2020-06-30","2020-07-05",0.754684169997288,23,"2020-06-30","2020-07-05",0.753981424084962,11,"2020-06-20","2020-07-17",0.706,23,"2020-06-30","2020-07-05",0.770303302368091,11,"2020-06-20","2020-07-17",0.729565217391304,23,"2020-06-30","2020-07-05",0.8,0,NA,NA
"G0bW",0.36999995,7,"2020-01-31","2020-04-26",0.379547170484033,7,"2020-01-31","2020-04-26",0.350077964717011,7,"2020-01-31","2020-04-26",0.452,18,"2020-02-02","2020-02-09",0.466946577599914,18,"2020-02-02","2020-02-09",0.452,18,"2020-02-02","2020-02-09",0.593419696058939,18,"2020-02-02","2020-02-09",0.428036412081643,7,"2020-01-31","2020-04-26",0.598,18,"2020-02-02","2020-02-09",0.364414934660703,7,"2020-01-31","2020-04-26",0.578333333333333,18,"2020-02-02","2020-02-09",0.4,0,NA,NA
"G0Dp",0.31,4,"2019-12-22","2020-01-26",0.354224775653313,4,"2019-12-22","2020-01-26",0.333343653896435,4,"2019-12-22","2020-01-26",0.474,16,"2020-01-06","2020-01-12",0.442422752460954,16,"2020-01-06","2020-01-12",0.388,16,"2020-01-06","2020-01-12",0.436061256858711,16,"2020-01-06","2020-01-12",0.300838102523702,4,"2019-12-22","2020-01-26",0.57,16,"2020-01-06","2020-01-12",0.443889690046499,4,"2019-12-22","2020-01-26",0.571333333333333,16,"2020-01-06","2020-01-12",0.3,0,NA,NA
"G0Kb",0.46999997,11,"2020-05-01","2020-05-23",0.446042744632215,11,"2020-05-01","2020-05-23",0.414862780254989,11,"2020-05-01","2020-05-23",0.432,27,"2020-05-04","2020-05-11",0.527022527495103,27,"2020-05-04","2020-05-11",0.512,27,"2020-05-04","2020-05-11",0.473702639722415,27,"2020-05-04","2020-05-11",0.428036412081643,11,"2020-05-01","2020-05-23",0.588,27,"2020-05-04","2020-05-11",0.37610514112165,11,"2020-05-01","2020-05-23",0.584444444444444,27,"2020-05-04","2020-05-11",0.4,0,NA,NA
"G0mr",0.53,16,"2020-05-27","2020-06-21",0.479665192225646,16,"2020-05-27","2020-06-21",0.467160096160907,16,"2020-05-27","2020-06-21",0.324,28,"2020-06-01","2020-06-08",0.510032484596179,28,"2020-06-01","2020-06-08",0.422,28,"2020-06-01","2020-06-08",0.462405994957801,28,"2020-06-01","2020-06-08",0.312977186594912,16,"2020-05-27","2020-06-21",0.532,28,"2020-06-01","2020-06-08",0.407491045806507,16,"2020-05-27","2020-06-21",0.528928571428571,28,"2020-06-01","2020-06-08",0.3,0,NA,NA
"g0XQ",0.78000003,12,"2020-07-21","2020-08-16",0.786952485906105,12,"2020-07-21","2020-08-16",0.791261472197676,12,"2020-07-21","2020-08-16",0.784,30,"2020-07-28","2020-08-02",0.685565008516687,30,"2020-07-28","2020-08-02",0.77,30,"2020-07-28","2020-08-02",0.766863646934747,30,"2020-07-28","2020-08-02",0.741171423540702,12,"2020-07-21","2020-08-16",0.796,30,"2020-07-28","2020-08-02",0.763216294066868,12,"2020-07-21","2020-08-16",0.751333333333333,30,"2020-07-28","2020-08-02",0.8,0,NA,NA
"g1JA",0.45000005,9,"2019-11-27","2019-12-20",0.464704539127265,9,"2019-11-27","2019-12-20",0.43134371061139,9,"2019-11-27","2019-12-20",0.348,14,"2019-12-02","2019-12-08",0.383002485465725,14,"2019-12-02","2019-12-08",0.428,14,"2019-12-02","2019-12-08",0.414113847735485,14,"2019-12-02","2019-12-08",0.268757026061075,9,"2019-11-27","2019-12-20",0.462,14,"2019-12-02","2019-12-08",0.398203313439979,9,"2019-11-27","2019-12-20",0.48,14,"2019-12-02","2019-12-08",0.3,0,NA,NA
"G1Lr",0.53,4,"2019-11-27","2019-12-17",0.532536843436859,4,"2019-11-27","2019-12-17",0.65038786422228,4,"2019-11-27","2019-12-17",0.518,11,"2019-12-02","2019-12-08",0.671409838401451,11,"2019-12-02","2019-12-08",0.59,11,"2019-12-02","2019-12-08",0.590606423383825,11,"2019-12-02","2019-12-08",0.767616957253069,4,"2019-11-27","2019-12-17",0.572,11,"2019-12-02","2019-12-08",0.618195958202955,4,"2019-11-27","2019-12-17",0.593636363636364,11,"2019-12-02","2019-12-08",0.8,0,NA,NA
"G1O",0.57,13,"2019-10-04","2019-10-22",0.649931575023753,13,"2019-10-04","2019-10-22",0.776397757579024,13,"2019-10-04","2019-10-22",0.822,12,"2019-10-07","2019-10-13",0.891062510139362,12,"2019-10-07","2019-10-13",0.84,12,"2019-10-07","2019-10-13",0.74676626671956,12,"2019-10-07","2019-10-13",0.814544282882941,13,"2019-10-04","2019-10-22",0.71,12,"2019-10-07","2019-10-13",0.823689869542418,13,"2019-10-04","2019-10-22",0.701666666666667,12,"2019-10-07","2019-10-13",0.8,0,NA,NA
"g3e9",0.33999997,23,"2019-11-01","2019-11-24",0.646892644844928,23,"2019-11-01","2019-11-24",0.607726601217992,23,"2019-11-01","2019-11-24",0.35,14,"2019-11-04","2019-11-10",0.408239825741443,14,"2019-11-04","2019-11-10",0.35,14,"2019-11-04","2019-11-10",0.357293400736181,14,"2019-11-04","2019-11-10",0.377444694077398,23,"2019-11-01","2019-11-24",0.452,14,"2019-11-04","2019-11-10",0.519781773207859,23,"2019-11-01","2019-11-24",0.442857142857143,14,"2019-11-04","2019-11-10",0.3,0,NA,NA
"g3Oz",0.2,8,"2019-10-04","2019-10-26",0.175747333909591,8,"2019-10-04","2019-10-26",0.156291078708301,8,"2019-10-04","2019-10-26",0.25,13,"2019-10-07","2019-10-13",0.341985447445934,13,"2019-10-07","2019-10-13",0.31,13,"2019-10-07","2019-10-13",0.324005614110914,13,"2019-10-07","2019-10-13",0.272068902985852,8,"2019-10-04","2019-10-26",0.306,13,"2019-10-07","2019-10-13",0.239619428168856,8,"2019-10-04","2019-10-26",0.338461538461538,13,"2019-10-07","2019-10-13",0.3,0,NA,NA
"g3wY",0.35,3,"2019-09-08","2019-10-02",0.318363949395881,3,"2019-09-08","2019-10-02",0.344460741751769,3,"2019-09-08","2019-10-02",0.374,7,"2019-09-09","2019-09-15",0.491591494414458,7,"2019-09-09","2019-09-15",0.39,7,"2019-09-09","2019-09-15",0.335867904994824,7,"2019-09-09","2019-09-15",0.311840261692783,3,"2019-09-08","2019-10-02",0.374,7,"2019-09-09","2019-09-15",0.441807189714827,3,"2019-09-08","2019-10-02",0.42,7,"2019-09-09","2019-09-15",0.3,0,NA,NA
"g3XY",0.75,5,"2019-10-04","2019-10-26",0.72434910198436,5,"2019-10-04","2019-10-26",0.811004631026759,5,"2019-10-04","2019-10-26",0.64,7,"2019-10-11","2019-10-13",0.716256410357504,7,"2019-10-11","2019-10-13",0.64,7,"2019-10-11","2019-10-13",0.696014486342138,7,"2019-10-11","2019-10-13",0.767616957253069,5,"2019-10-04","2019-10-26",0.59,7,"2019-10-11","2019-10-13",0.770434788564182,5,"2019-10-04","2019-10-26",0.63,7,"2019-10-11","2019-10-13",0.8,0,NA,NA
"G43z",0.74999994,6,"2019-09-08","2019-09-28",0.729870347396335,6,"2019-09-08","2019-09-28",0.693513062223422,6,"2019-09-08","2019-09-28",0.334,6,"2019-09-12","2019-09-15",0.267514747586255,6,"2019-09-12","2019-09-15",0.334,6,"2019-09-12","2019-09-15",0.26975451492823,6,"2019-09-12","2019-09-15",0.257689749335535,6,"2019-09-08","2019-09-28",0.366,6,"2019-09-12","2019-09-15",0.507755121316896,6,"2019-09-08","2019-09-28",0.371666666666667,6,"2019-09-12","2019-09-15",0.3,0,NA,NA
"G4mp",0.79,13,"2020-07-21","2020-08-16",0.820202814834035,13,"2020-07-21","2020-08-16",0.902785836292189,13,"2020-07-21","2020-08-16",0.838,26,"2020-07-27","2020-08-02",0.921372114126003,26,"2020-07-27","2020-08-02",0.814,26,"2020-07-27","2020-08-02",0.804680701219512,26,"2020-07-27","2020-08-02",0.844816811610754,13,"2020-07-21","2020-08-16",0.828,26,"2020-07-27","2020-08-02",0.892409472168274,13,"2020-07-21","2020-08-16",0.775,26,"2020-07-27","2020-08-02",0.8,0,NA,NA
"G55r",0.844,11,"2020-07-21","2020-08-16",0.820851127907308,11,"2020-07-21","2020-08-16",0.870742835370035,11,"2020-07-21","2020-08-16",0.846,27,"2020-07-27","2020-08-02",0.923399932970933,27,"2020-07-27","2020-08-02",0.836,27,"2020-07-27","2020-08-02",0.758350793853348,27,"2020-07-27","2020-08-02",0.871320917452598,11,"2020-07-21","2020-08-16",0.728,27,"2020-07-27","2020-08-02",0.877825708845683,11,"2020-07-21","2020-08-16",0.728148148148148,27,"2020-07-27","2020-08-02",0.8,0,NA,NA
"G58j",0.62000006,8,"2020-05-01","2020-05-23",0.625566543320058,8,"2020-05-01","2020-05-23",0.493084437931281,8,"2020-05-01","2020-05-23",0.814,29,"2020-05-04","2020-05-11",0.692889143159048,29,"2020-05-04","2020-05-11",0.776,29,"2020-05-04","2020-05-11",0.720261102124489,29,"2020-05-04","2020-05-11",0.234777882007115,8,"2020-05-01","2020-05-23",0.762,29,"2020-05-04","2020-05-11",0.68773300584266,8,"2020-05-01","2020-05-23",0.715172413793103,29,"2020-05-04","2020-05-11",0.8,0,NA,NA
"G5RD",0.7627292,11,"2020-06-20","2020-07-18",0.820305226171706,11,"2020-06-20","2020-07-18",0.872771430988285,11,"2020-06-20","2020-07-18",0.83,23,"2020-06-29","2020-07-05",0.878327254721318,23,"2020-06-29","2020-07-05",0.79,23,"2020-06-29","2020-07-05",0.775086288581115,23,"2020-06-29","2020-07-05",0.85828017277409,11,"2020-06-20","2020-07-18",0.736,23,"2020-06-29","2020-07-05",0.865926148371982,11,"2020-06-20","2020-07-18",0.744782608695652,23,"2020-06-29","2020-07-05",0.8,0,NA,NA
"G784",0.84000003,7,"2019-12-22","2020-01-25",0.832630513431856,7,"2019-12-22","2020-01-25",0.880146394655585,7,"2019-12-22","2020-01-25",0.934,20,"2020-01-06","2020-01-12",0.931901751334145,20,"2020-01-06","2020-01-12",0.934,20,"2020-01-06","2020-01-12",0.87178555156987,20,"2020-01-06","2020-01-12",0.764152375762253,7,"2019-12-22","2020-01-25",0.74,20,"2020-01-06","2020-01-12",0.924051547802124,7,"2019-12-22","2020-01-25",0.8,20,"2020-01-06","2020-01-12",0.8,0,NA,NA
"G7xz",0.42999998,4,"2019-11-01","2019-11-19",0.423915773355756,4,"2019-11-01","2019-11-19",0.449748265404236,4,"2019-11-01","2019-11-19",0.724,17,"2019-11-04","2019-11-10",0.698601123868783,17,"2019-11-04","2019-11-10",0.69,17,"2019-11-04","2019-11-10",0.788328545687436,17,"2019-11-04","2019-11-10",0.4134558605488,4,"2019-11-01","2019-11-19",0.566,17,"2019-11-04","2019-11-10",0.671579596052129,4,"2019-11-01","2019-11-19",0.708823529411765,17,"2019-11-04","2019-11-10",0.4,0,NA,NA
"G85O",0.39999998,8,"2019-09-08","2019-10-02",0.272171367892708,8,"2019-09-08","2019-10-02",0.252687959016115,8,"2019-09-08","2019-10-02",0.282,7,"2019-09-10","2019-09-15",0.303526054222891,7,"2019-09-10","2019-09-15",0.282,7,"2019-09-10","2019-09-15",0.324528493970482,7,"2019-09-10","2019-09-15",0.286753361946749,8,"2019-09-08","2019-10-02",0.282,7,"2019-09-10","2019-09-15",0.269135802887808,8,"2019-09-08","2019-10-02",0.335714285714286,7,"2019-09-10","2019-09-15",0.3,0,NA,NA
"G88r",0.83000004,12,"2019-10-04","2019-10-27",0.817244134254572,12,"2019-10-04","2019-10-27",0.882303084755026,12,"2019-10-04","2019-10-27",0.832,17,"2019-10-07","2019-10-13",0.90362314990003,17,"2019-10-07","2019-10-13",0.832,17,"2019-10-07","2019-10-13",0.767945338811306,17,"2019-10-07","2019-10-13",0.809591035830387,12,"2019-10-04","2019-10-27",0.784,17,"2019-10-07","2019-10-13",0.870981357988419,12,"2019-10-04","2019-10-27",0.724375,17,"2019-10-07","2019-10-13",0.8,0,NA,NA
"g8B9",0.53999996,5,"2019-11-01","2019-11-19",0.503499790041756,5,"2019-11-01","2019-11-19",0.401556248119195,5,"2019-11-01","2019-11-19",0.53,13,"2019-11-04","2019-11-10",0.346617706174134,13,"2019-11-04","2019-11-10",0.57,13,"2019-11-04","2019-11-10",0.585237899326569,13,"2019-11-04","2019-11-10",0.362044341005841,5,"2019-11-01","2019-11-19",0.552,13,"2019-11-04","2019-11-10",0.379229094383489,5,"2019-11-01","2019-11-19",0.610769230769231,13,"2019-11-04","2019-11-10",0.4,0,NA,NA
"g8jO",0.30000004,9,"2019-10-04","2019-10-27",0.270791122617212,9,"2019-10-04","2019-10-27",0.244101923081723,9,"2019-10-04","2019-10-27",0.322,11,"2019-10-08","2019-10-13",0.213926141134859,11,"2019-10-08","2019-10-13",0.322,11,"2019-10-08","2019-10-13",0.304191504926651,11,"2019-10-08","2019-10-13",0.32699161298288,9,"2019-10-04","2019-10-27",0.454,11,"2019-10-08","2019-10-13",0.24987722076562,9,"2019-10-04","2019-10-27",0.380909090909091,11,"2019-10-08","2019-10-13",0.4,0,NA,NA
